H0AL07177CHAMBERLAIN, DONALD NORWOOD           C2REP00000113590000000000000001198500000000000000000862-0000000090000000000000000629000000041300000000000000000000000000104200000000439AL07 W     000000000000000000000331201200000000000000000000
H2AL07165NORRIS, PHILLIP DWIGHT                C2REP0000005966000000000000000059590000000000000000000000000001070000000000000000555600000000000000000000000000000000000055560000000410AL07       000000000000000000000331201200000000000000000000
H2AR01055HALL, CLARK MADISON                   C1DEM0000367865000000000000003608930000000000000000000000000069720000000651000007500000000065000000000000000000000000001845690000227565AR01       000005600000000021500523201200000000000000000000
H2AR01063LATANICH, GARY ANDREW                 C1DEM0000046510000000000000000442830000000000000000010000000000300000000000000002400000000000000000000000000000000000000240000000020710AR01       000000180000000000000516201200000000000000000000
H2AR01071ELLINGTON, SCOTT A                    C1DEM0000074901000000000000000731710000000000000000000000000017300000000000000000000000000000000000000000000000000000000190220000064751AR01       000001015000000000000523201200000000000000000000
H0AR01083CRAWFORD, ERIC ALAN RICK              I2REP0000793275000002979500004372410000001000000009117200004472060000000000000000000000000000000000062600000000000000000000000000415185AR01 W     000033973700000082250502201200000000000000001500
H2AR02053RULE, HERB C. III                     C1DEM0000019052000000000000000100810000000000000000000000000089700000000000000000990000000000000000000000000000000000000099000000006652AR02 W     000000000000000025000502201200000000000000000000
H0AR02107GRIFFIN, JOHN TIMOTHY                 I2REP0001220683000001704400006830760000000000000008148800006190950000000000000000000000000000000000000000000000000000000000000000802915AR02 W     000037874800000000000502201200000088500000000000
H2AR03234ADEN, KENNETH WADE                    C1DEM0000035019000000000000000331530000000000000000021500000020820000001300000000000000000000000000000000000000000000000000000000022164AR03 W     000000505500000065000502201200000000000000000000
H0AR03055WOMACK, STEVE                         I2REP0000439976000001919400002014300000000000000007676400003153100000000000000000000000000000000000000000000000000000000035220000161474AR03 W     000025480000000000000502201200000000000000000000
H0AR04038ROSS, MICHAEL AVERY                   I1DEM0000450318000000000000004511300000000000000004445300000436410000000000000000000000000000000000000000000000000000000000000000096314AR04???????000034971900000000000331201200000983440000028500
H2AR04109JEFFRESS, GENE                        O1DEM0000040360000000000000000308440000000000000000000000000053240000008000000000400000000000000000000000000000000000000000000000023360AR04       000000000000000000000523201200000000000000000000
H2AR04125MORRISON, DANIEL COCHRAN              O1DEM0000052525000000000000000248680000000000000000000000000276560000000000000004810000000000000000000000000000000000000000000000004425AR04       000000000000000000000510201200000000000000000000
H2AR04133HURST, Q. BYRUM JR                    O1DEM0000231299000000000000002268700000000000000000000000000044290000002500000000000000000000000000000000000000000000000000000000221799AR04       000000700000000000000523201200000060000000000000
H0AR04079RANKIN, BETH ANNE                     O2REP0000397561000000000000003245790000000000000000714500000801280000000000000000000000000000000000000000000000000000000000000000383633AR04       000001187500000002250502201200000007000000000000
H2AR04083COTTON, THOMAS                        O2REP0001081917000000000000006451420000000000000000000000004367760000000000000000000000000000000000000000000000000000000000000000996828AR04 W     000008489000000000000502201200000086340000000000
H2AR04091RICHMOND, MARCUS EDWARD               O2REP0000162209000000000000001587000000000000000000000000000035090000006724000013016000000000000000100000000000000000000301600000025325AR04???????000000000000000000000502201200000000000000000000
H2AR04117COWART, JOHN DAVID                    O2REP0000043930000000000000000307070000000000000000000000000132220000017636000000000000000000000000000000000000000000000000000000026292AR04       000000000000000000000502201200000000000000000000
H0AS00018FALEOMAVAEGA, ENI                     I1DEM0000017800000000000000000124940000000000000000021800000055240000000100000000000000000000000000000000000000000000000053300000017700AS00???????0000000000000000000003312012-0000010000000000000
H2AZ01271BALDENEGRO, WENONA RAE BENALLY        C1DEM0000076095000000000000000745400000000000-00000021200000013430000000071000000040000000000000000000400000000000000000025000000074424AZ01       000000120000000000000331201200000000000000000000
H8AZ01104KIRKPATRICK, ANN                      C1DEM0000988286000000000000003445810000000000000001389700006576020000000000000000000000000000000000000000000000000000000000000000779729AZ01       000018521200000023050331201200000002600000000500
H8AZ01161OLIVAS, MIGUEL MIKE                   C1DEM0000026773000000000000000237840000000000000000000000000029890000001639000002378400000000000000000000000000000000000237840000001350AZ01???????000000000000000000000331201200000000000000000000
H0AZ08056PATON, JONATHAN                       C2REP0000213043000000000000000695380000000000000001238900001558950000000000000000000000000000000000000000000000000000000122520000211841AZ01       000000100000000000000331201200000002300000000000
H2AZ01289WADE, DOUGLAS                         C2REP0000033178000000000000000113890000000000000000000000000217900000000000000001500000000000000000000000000000000000000155760000018178AZ01       000000000000000000000331201200000000000000000000
H2AZ02279ABOUD, PAULA ANN                      C1DEM0000077689000000000000000499150000000000000005952200000872960000000000000005000000000000000000000000000000000000000500000000027685AZ02???????000000000000000000000331201200000187000000000000
H2AZ02287FARLEY, STEVE                         C1DEM0000026825000000000000000138630000000000000000000000000129620000000000000000000000000000000000000000000000000000000000000000026825AZ02???????000000000000000000000331201200000030000000000000
H2AZ08078HEINZ, MATTHEW GERALD                 O1DEM0000102030000000000000000249940000000000000000000000000770360000030000000000000000000000000000000000000000000000000000000000072030AZ02       000000000000000000000331201200000000000000000000
H2AZ08086KONST, NOMIKI                         O1DEM0000010535000000000000000040660000000000000000000000000064690000000000000000000000000000000000000000000000000000000000000000010535AZ02???????000000000000000000000331201200000000000000000000
H0AZ02141BLACK, CHARLES ROLAND                 C2REP0000000000000000000000000000000000000000000000000600000000060000000000000000000000000000000000000000000000000000000085760000000000AZ02???????000000000000000000000217201100000000000000000000
H0AZ08015KELLY, JESSE                          C2REP0000809857000005368400007655150000055740000003895100000833120000010001000000000000000000000000000000000000000000000172990000473611AZ02       000023550000000000000523201200000029200000000000
H2AZ08102MCSALLY, MARTHA E                     C2REP0000134704000000000000000900430000000000000000000000000446610000000042000000000000000000000000000000000000000000000069360000128841AZ02       000000450000000000000328201200000000000000000000
H4AZ04024FRANKS, TRENT                         I2REP0000204316000000000000001637610000000000000001565800000562120000000000000000200000000000000000000000000000000000003455860000096756AZ02       000010489600000000000331201200000000000000000000
H6AZ08129ANTENORI, FRANK RONALD                C2REP00000366890000000000000004935500000000000000009742-0000029240000000000000000000000000000000000000000000000000000000000000000036189AZ02???????000000050000000000000328201200000000000000000000
H2AZ03095CROWE, DAVID                          C1DEM0000087200000000000000000160000000000000000000000000000712000000000000000007500000000000000000000000000000000000000750000000012200AZ03???????000000000000000000000331201200000000000000000000
H2AZ03111ARREGUIN, JUAN MANUEL                 C1DEM0000011939000000000000000031190000000000000000000000000088200000000100000000000000000000000000000000000000000000000000000000011839AZ03       000000000000000000000331201200000000000000000000
H2AZ03137AGUIRRE, AMANDA                       C1DEM0000031158000000000000000004960000000000000000000000000306620000002500000000000000000000000000000000000000000000000000000000026158AZ03       000000250000000000000331201200000000000000000000
H2AZ07070GRIJALVA, RAUL M                      I1DEM0000425992000000000000003099310000000000000003027200001463330000000000000000000000000000000000000000000000000000000074730000239035AZ03       000018145000000000050331201200000008000000000025
H2AZ03145GUERRA, BLANCA A                      C3LIB0000002399000000000000000018750000000000000000000000000005230000000000000000000000000000000000000000000000000000000000000000002399AZ03       000000000000000000000331201200000000000000000000
H0AZ01259GOSAR, PAUL ANTHONY                   I2REP0000687904000000846600003542800000000000000000074000003343630000000000000000000000000000000000000000000000000000000186630000431461AZ04       000024623400000011540331201200000016000000000000
H2AZ04127BABEU, PAUL RAYMOND                   C2REP0000407310000000000000000983280000000000000000000000003089820000000000000000000000000000000000000000000000000000000000000000399810AZ04???????000000750000000000000331201200000000000000000000
H2AZ04135GOULD, RON                            C2REP0000116425000000000000000115910000000000000000000000001048340000000000000009750000000000000000000000000000000000000975000000018925AZ04       000000000000000000000331201200000000000000000000
H2AZ06163WINTERS, JUSTIN                       C3IND0000000840000000000000000008400000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000640AZ04???????000000000000000000000323201200000001220000000000
H2AZ06148ADAMS, KIRK DAVID                     O2REP0000527062000000000000002315360000000000000000000000002955260000000000000000000000000000000000000000000000000000000000000000446923AZ05       000008000000000000000331201200000035000000000000
H4AZ01038SALMON, MATT                          O2REP0000721156000000000000002525140000000000000000000000004686410000000000000001000000000000000000000000000000000000000150000000612356AZ05       000009880000000000000331201200000001000000000000
H2AZ05132WILLIAMSON, W JOHN                    C1DEM0000000430000000000000000003810000000000000000005100000001000000000430000000000000000000000000000000000000000000000000000000000000AZ06       000000000000000000000331201200000000000000000000
H0AZ01184FLAKE, JEFF MR.                       I2REP0003972508000002970900015005300000000000000062785100030998290000000000000000000000000000000000000000000000000000000000000003461221AZ06???????000047753800000000000331201200000098000000002500
H0AZ03362QUAYLE, BEN                           I2REP0001322311000000022500003576160000000000000000760700009723020000000000000000250000000000000000000000000000000000000141370000996613AZ06       000032090700000000000331201200000006000000001250
H2AZ06122GRAY, CHUCK                           O2REP0000036206000000000000000237620000000000000000000000000124450000000100000000000000000000000000000000000000000000000000000000036073AZ06???????000000000000000000000331201200000000000000000000
H4AZ06045SCHWEIKERT, DAVID                     I2REP0001214174000001621000003965810000000000000001608300008336760000000500000010000000000000000000000000000000000000006018000000616802AZ06       000047996400000000000331201200000050000000000000
H2AZ02055PASTOR, ED L                          I1DEM0000530845000000000000004810790000000000000139193600014417020000000048000000000000000000000000000000000000000000000000000000206331AZ07       000031391600000000000331201200000024000000000000
H2AZ07146MERCER, GABRIELA SAUCEDO              C2REP0000128411000000000000001181510000000000000000000000000100800000000253000000000000000000000000000000000000000000000000000000123158AZ07       000000500000000000000331201200000000000000000000
H2AZ07153SCILEPPI, CHRISTOPHER LEGRANDE        C2REP0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000AZ07???????000000000000000000000131201200000000000000000000
H0AZ04501PENALOSA, JOSE                        C3IND0000008834000000000000000085020000000000000000000100000002850000008834000000000000000000000000000000000000000000000000000000000000AZ07???????000000000000000000000331201200000000000000000000
H2AZ08094BARBER, RONALD                        O1DEM0001193698000000000000008031570000000000000000000000003905420000000000000000000000000000000000000000000000000000000000000000891683AZ08W      000029364000000050000523201200000012400000000000
H6AZ08038GIFFORDS, GABRIELLE                   I1DEM0001024074000000000000005856830000000000000028550100007238930000000000000000000000000000000000000000000000000000000000000000520977AZ08???????000045625000000022560331201200000547700000066500
H2AZ02253LERVOLD, JOHN DAVID                   C2REP0000006369000000000000000061290000000000000000000000000002400000001469000000450000000000000000000000000000000000000045000000000400AZ08???????000000000000000000000405201200000000000000000000
H2AZ08052HANSEN, ADAM                          C2REP0000003667000000000000000036050000000000000000003500000000970000003602000000000000000000000000000000000000000000000000000000000065AZ08???????000000000000000000000331201200000000000000000000
H2AZ08060SITTON, DAVE                          O2REP0000260550000000000000001430320000000000000000000000001175180000000000000000000000000000000000000000000000000000000000000000260550AZ08???????000000000000000000000328201200000000000000000000
H2AZ09019SINEMA, KYRSTEN                       C1DEM0000258734000000000000001040310000000000000000000000001547030000000000000000000000000000000000000000000000000000000000000000233470AZ09       000002526400000000000331201200000000000000000000
H2AZ09027SCHAPIRA, DAVID                       C1DEM0000131802000000000000000700000000000000000000000000000618020000007335000000000000000000000000000000000000000000000000000000114517AZ09       000000995000000000000331201200000000000000000000
H2AZ09043CHERNY, ANDREI                        C1DEM0000431078000000000000000369180000000000000000000000003941600000000000000000000000000000000000000000000000000000000000000000418078AZ09       000001300000000000000331201200000000000000001000
H0AZ03321PARKER, VERNON                        C2REP0000030200000000000000000004470000000000000000156300000313160000000000000000000000000000000000000000000000000000000142960000029856AZ09       000000000000000000000331201200000000000000000000
H2AZ06155GRANTHAM, TRAVIS W.                   O2REP0000292753000000000000000919190000000000000000000000002008340000002500000019000000000000000000000000000000000000001900000000099753AZ09       000000050000000000000331201200000000000000000000
H2AZ09035ROGERS, WENDY                         C2REP0000086549000000000000000125240000000000000000000000000740250000000000000000000000000000000000000000000000000000000000000000086549AZ09       000000000000000000000331201200000000000000000000
H2AZ09050SEPULVEDA, MARTIN C                   C2REP0000064750000000000000000010430000000000000000000000000637070000000000000000000000000000000000000000000000000000000000000000064750AZ09       000000000000000000000331201200000000000000000000
H2AZ09084SCHANDLBAUER, LEAH CAMPOS             C2REP0000014275000000000000000004460000000000000000000000000138290000000000000000000000000000000000000000000000000000000000000000006775AZ09       000000750000000000000331201200000000000000000000
H2AZ09092STAPLEY, DON                          C3UNK0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000AZ09???????000000000000000000000320201200000000000000000000
H2CA00112MILLER, JEFFREY                       C2REP0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000CA00???????000000000000000000000930201100000000000000000000
H0CA02138REED, JAMES E                         C1DEM0000064747000000006300000661100000000000000000191900000002320000002140000000100000000120000000002995000000000000000815550000047310CA01 W     000000085000000000000516201200000002000000000000
H0CA02120STIGLICH, PETER VINCENT               C2REP0000013049000000000000000129980000000070000000000000000000510000006848000000000000000000000000000000000000000000000000000000006201CA01       000000000000000000000516201200000000000000000000
H2CA01110AANESTAD, SAMUEL                      C2REP0000222736000000000000002098090000000000000000000000000129270000000000000015000000000000000000120000000000000000000662120000055617CA01       000001703500000000000516201200000010000000000000
H2CA01128DACQUISTO, MICHAEL                    C2REP0000029140000000000000000279610000000000000000000000000011780000024140000000500000000000000000000000000000000000000050000000000000CA01       000000000000000000000516201200000000000000000000
H2CA02142LAMALFA, DOUG                         C2REP0000473491000001100000002407360000000000000000000000002327550000000000000000000000001500000000000000000000000000001956490000200441CA01 W     000011205000000000000516201200000000000000000000
H2CA02100LAWSON, STACEY                        O1DEM0001013715000000000000007841900000000000000000000000002295250000008183000010000000000000000000000000000000000000001235470000895814CA02       000000600000000000000516201200000043500000000000
H2CA02118CAFFREY, ANDREW AUGUSTINE IV          O1DEM0000010451000000000000000103360000000000000000000000000001140000000004000000243600000025000000000109000000000000000000000000005591CA02       000000000000000000000331201200000000000000000000
H2CA02126COURTNEY, WILLIAM L                   O1DEM0000047419000000000000000471280000000000000000000000000002900000000000000003580000000000000000000000000000000000000458890000011619CA02       000000000000000000001231201100000000000000000000
H2CA02134AKHLAGHI, BANAFSHEH                   O1DEM0000018570000000000000000185700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018570CA02???????000000000000000000000331201200000000000000000000
H2CA02159FRITZLAN, LARRY                       O1DEM0000013740000000000000000114530000000000000000000000000022870000010900000000000000000000000000000000000000000000000000000000002840CA02       000000000000000000000515201200000000000000000000
H2CA06259HUFFMAN, JARED                        O1DEM0001004926000000000000005760000000000000000000000000004284760000000360000000000000000000000000000000000000000000001332330000811370CA02 W     000018920800000000000516201200000022610000005000
H2CA06267SOLOMON, NORMAN                       O1DEM0000642702000000000000005456110000000000000000000000000974010000013638000000440000000000000000004400000000000000000187230000590399CA02       000002606500000005000516201200000010250000000000
H2CA06275ADAMS, SUSAN L                        O1DEM0000189549000000000000001596640000000000000000000000000183190000002870000000000000000000000000000000000000000000000000000000172640CA02       000001403500000000040516201200000000250000001000
H2CA06283RENEE, TIFFANY                        O1DEM0000017542000000000000000168210000000000000000000000000007210000000000000000250000000000000000000000000000000000000039000000015042CA02       000000000000000000000516201200000000000000000000
H0CA06121ROBERTS, DANIEL                       O2REP0000184060000000000000001314170000000000000000000000000526430000000000000016000000000000000000000000000000000000001600000000020341CA02 W     000000000000000000000516201200000001000000000000
H6CA02010HERGER, WALLY                         I2REP0000395578000000000000003877500000000000000041739600004252230000000000000000000000000000000000000000000000000000000000000000062711CA02???????000031925000000000000331201200000000000000026500
H2CA02175LEWALLEN, JOHN JULIUS                 O3IND0000006380000000000000000030590000000000000000000000000033200000000000000000330000000000000000000000000000000000000033000000003080CA02       000000000000000000000516201200000000000000000000
H2CA02167CLARKE, BROOKE J                      C3   0000006521000000000000000065210000000000000000000000000000000000006521000000000000000000000000000000000000000000000000000000000000CA02       000000000000000000000515201200000000000000000000
H0CA10149GARAMENDI, JOHN                       I1DEM0000978254000000000000008953800000000000000004938300001322570000000000000001000000000000000000010000000000000000000390520000601378CA03 W     000036299500000002500516201200000013000000000000
H0CA07103TUBBS, RICHARD STEPHEN II             C2REP0000041932000000000000000404980000000000000000000000000014350000000000000001379000000000000000000000000000000000000137900000028142CA03       000000000000000000000516201200000000000000000000
H2CA03090VANN, KIM DOLBOW                      C2REP0000413120000000000000002444150000000000000000000000001687050000005000000000000000000000000000000000000000000000000784550000359120CA03 W     000004900000000000000516201200000000000000000000
H2CA03108CARLOS, JOSEPH ANTHONY                C2REP0000007205000000000000000072040000000000000000000000000000000000000140000000000000000000000000000000000000000000000000000000007065CA03       000000000000000000000630201200000001550000000000
H6CA03067SCHAUPP, CHARLES                      C2REP0000051259000000000000000460350000000000000000000000000052240000000060000005000000000000000000000000000000000000000501790000001199CA03???????000000000000000000000331201200000000000000000000
H2CA04106MOORE, WILLIAM E                      C1DEM0000002075000000000000000020750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002075CA04???????000000000000000000001231201100000000000000000000
H2CA04114UPPAL, JACK                           C1DEM0000018022000000000000000074990000000000000000238000000129030000000000000000500000000000000000000000000000000000000050000000011072CA04 W     000000000000000019500516201200000000000000000000
H8CA04152MCCLINTOCK, THOMAS                    I2REP0000739414000000000000007002440000000000000030736400003465350000000000000000000000000000000000000000000000000000000000000000685533CA04 W     000004904300000000000516201200000017500000000000
H8CA01109THOMPSON, MIKE MR.                    I1DEM0001123519000000000000010847460000000000000112285500011616280000000000000000000000000000000000000000000000000000000050860000478925CA05 W     000062625900000005380516201200000013000000000000
H0CA05073SMITT, ERIK J MR.                     O2REP0000003270000000000000000052590000000000000000237000000003820000000000000000000000000000000000000000000000000000000061870000003270CA05       000000000000000000000523201200000000000000000000
H2CA05095LOFTIN, JOSEPH R                      C2REP0000008954000000000000000016690000000000000000000000000072850000000000000000500000000000000000000000000000000000000050000000003954CA05 W     000000000000000000000516201200000000000000000000
H2CA01045WOOLSEY, LYNN C.                      I1DEM0000066275000000000000001033620000000000000005869600000216090000000000000000000000000000000000000000000000000000000000000000021701CA06???????000004451100000000000331201200000000000000000000
H6CA05195MATSUI, DORIS                         I1DEM0000611559000000000000004534400000000000000014678300003068520000000000000000000000000000000000000000000000000000000014000000213793CA06 W     000039700700000000000516201200000000000000000000
H0CA03078BERA, AMERISH                         C1DEM0001646912000000150000004907440000000000000000693600011631030000036995000000000000000000000000000000000000000000002503130001308682CA07 W     000028500500000005350516201200000005000000000000
H6CA34112LUNGREN, DANIEL E.                    I2REP0001405963000001011900005509130000000000000007533100009303800000000000000000000000000000000000000000000000000000000101360000683238CA07 W     000071258000000000250516201200000007900000000000
H8CA05134TUMA, DOUGLAS ARTHUR                  C3LIB0000000200000000000000000002610000000000000000015600000000960000000200000000000000000000000000000000000000000000000000000000000000CA07       000000000000000000000331201200000000000000000000
H2CA00138PINKERTON, JOHN R                     C1DEM0000020632000000000000000205030000000000000000000000000001290000000000000001912400000000000000000000000000000000000191250000001508CA08       000000000000000000000516201200000000000000000000
H8CA25058CONAWAY, JACQUESE L                   C1DEM0000013281000000000000000132370000000000000000023100000003300000000950000001000000000000000000000000000000000000000148500000002331CA08       000000000000000000000516201200000000000000000000
H0CA08069DENNIS, JOHN                          C2REP0000093224000000000000000248740000000000000000000000000684750000000000000000000000000000000000000000000000000000000193750000093224CA08 W     000000000000000000000516201200000000000000000000
H0CA42175LIBERATORE, PHILIP LAURENCE           C2REP00002968140000000000000039515600000000000000000750-0000975910000000200000025000000000000000000000000000000000000009850000000044114CA08       000000250000000000000516201200000000000000000000
H2CA08131MCEACHRON, RYAN                       C2REP0000177286000000000000001757460000000000000000000000000076630000000000000010000000000000000000000000000000000000001000000000074286CA08       000000300000000000000516201200000000000000001000
H2CA08149VALLES, ANGELA                        C2REP0000041568000000000000000413930000000000000000000000000001750000000000000003809300000000000000000000000000000000000000000000003475CA08       000000000000000000000517201200000000000000000000
H2CA08156MITZELFELT, BRAD                      C2REP0000181300000000000000001150790000000000000000000000000662210000000000000003000000000175000000000000000000000000000654020000129300CA08       000000450000000000000516201200000002500000000000
H2CA08164COOK, PAUL                            C2REP0000212427000000000000001734090000000000000000000000000390190000000000000002500000000000000000000000000000000000000250000000151188CA08 W     000003623900000000000516201200000000000000002999
H2CA08172JENSEN, WILLIAM O'NEIL JR             C2REP0000016170000000000000000152170000000000000000000000000009530000000000000000600000000000000000000000000000000000000000000000010170CA08       000000000000000000000331201200000000000000000000
H2CA41116IMUS, GREGG                           O2REP0000034380000000000000000264080000000000000000000000000079620000001010000001087000000000000000000000000000000000000108700000022453CA08 W     000000000000000000000331201200000000000000000000
H2CA08180ADAMS, ANTHONY T                      C3NOP0000022523000000000000000215340000000000000000000000000009890000000000000000000000000081500000000000000000000000000081500000013873CA08       000000050000000000000516201200000000000000000000
H4CA11081MCNERNEY, JERRY                       I1DEM0001235659000000325000005533120000000000000024358200009259290000000000000000000000000000000000000000000000000000000029540000748373CA09 W     000043582700000035250516201200000035750000000000
H2CA09105MCDONALD, JOHN                        C2REP0000090453000000000000000821910000000000000000000000000082620000020498000004380000000000000000023500000000000000000203000000026155CA09       000000000000000000000516201200000000250000000000
H2CA11135GILL, RICKY                           C2REP0001383769000000000000006753580000000000000000000000007084100000002500000015222200000000000000000000000000000000001559910001186546CA09 W     000003500000000000000516201200000431060000000000
H2CA00096BARKLEY, MICHAEL JAMES                C1DEM0000010850000000000000000101320000000000000000000000000007180000000000000001069400000000000000000000000000000000000106940000000156CA10       000000000000000000000516201200000000000000000000
H2CA10145HERNANDEZ, JOSE M                     C1DEM0000603683000000147500002364220000000000000000000000003672610000006439000000000000000000000000000000000000000000000151080000447370CA10 W     000014776500000005040516201200000100050000000000
H0CA19173DENHAM, JEFF                          I2REP0001475342000013622100004997630000000000000004658100010221600000000000000000000000000000000000000000000000000000000378550000734311CA10 W     000056368700000000000516201200000067000000001000
H2CA10152CONDIT, CHAD MATTHEW                  C3NNE0000045288000000000000000315460000000000000000000000000137420000000000000000174000000000000000000000000000000000000017400000043548CA10       000000000000000000000516201200000000000000000000
H0CA07111FITZGERALD, JOHN                      C1DEM0000011335000000000000000109340000000000000000000000000004010000006000000000000000000000000000000000000000000000000000000000005335CA11       000000000000000000000516201200000000000000000000
H6CA07043MILLER, GEORGE                        I1DEM0000534076000000000000004433560000000000000034785100004379210000000000000000000000000000000000000000000000000000000041130000163857CA11 W     000036604200000000240516201200000000000000000000
H0CA08077SHIELDS, SUMMER J                     C1DEM0000042147000000000000000417950000000000000000043000000007820000000000000000000000000000000000000000000000000000000000000000035519CA12       000000560300000000000516201200000000900000000000
H4CA12055KHANNA, ROHIT                         C1DEM0001253809000000000000001440930000000000000000000000011097160000002645000000000000000000000000000000000000000000000000590001250273CA12???????000000000000000000000331201200000151320000000000
H8CA05035PELOSI, NANCY                         I1DEM0001614559000033400000014520450000004800000015063100003131440000000000000000000000000000000000000000000000000000000000000000643758CA12 W     000063050000000000000516201200000050000000000000
H4CA12089HERMANSON, BARRY                      C3GRE0000013012000000000000000117680000000000000000000000000012420000000000000001150000000000000000000000000000000000000115000000001512CA12       000000000000000000000516201200000000000000000000
H0CA13093JELINCIC, JUSTIN                      C1DEM0000002025000000000000000023130000000000000000048900000002020000000000000000200000000000000000000100000000000000000039000000000025CA13       000000000000000000000516201200000000000000000000
H6CA09023STARK, FORTNEY P.                     I1DEM0000284887000000000000003530430000000000000053500400004668490000000000000000000000000000000000000000000000000000000000000000057882CA13 W     000021340000000000000516201200000000000000000000
H8CA09060LEE, BARBARA                          I1DEM0000681183000000000000006044430000000000000002635700001030970000000000000000000000000000000000000000000000000000000000000000493629CA13 W     000018711000000000330516201200000007000000000000
H2CA13099SINGLETON, MARILYN M                  C3UNK0000031624000000000000000232880000000000000000153500000098720000000933000000900000000000000000000000000000000000000090000000021691CA13 W     000000000000000000000516201200000000000000000000
H8CA12171SPEIER, JACKIE                        I1DEM0000629889000000000000005290330000000000000095927900010601340000000000000000000000000000000000000000000000000000000037250000353826CA14 W     000026713500000000560516201200000024000000002000
H2CA14139BACIGALUPI, DEBBIE                    C2REP0000008342000000000000000066980000000000000000000000000016440000000000000000000000000000000000000000000000000000000014860000008342CA14 W     000000000000000000000516201200000000000000000000
H0CA15171SIMITIAN, S JOSEPH                    C1DEM0000006621000000000000000205690000000000000042315700004092100000000000000000000000000000000000000000000000000000000000000000000600CA15???????000000300000000000000331201200000005000000000000
